arg-id,argument
Acsv-803_2,政策立案プロセスの透明化に耐えうるよう、適切な情報をもとに議論を行うべきである。
Acsv-803_3,電力システム改革の検証が十分でないため、関係者が共通認識を持った上で議論できるよう、十分な検証結果とエビデンスを洗い出し、審議会等へ報告すべきである。
Acsv-803_4,国民（事業者、お客様）との双方向的コミュニケーションが円滑に行われるよう、適切な情報に基づく政策立案を要望する。
Acsv-805_0,電力料金の設定は企業毎に戦略を持って行うべきである。
Acsv-805_1,電力市場の全面自由化は、公正で中立的な競争環境下で行われるべきであり、すべての事業者が公益的責任を果たす必要がある。
Acsv-805_2,旧一般電気事業者の小売料金規制の経過措置は撤廃に向けて速やかに取り組むべきである。
Acsv-805_3,料金制度は燃料費調整制度の上限撤廃や脱炭素に係る費用の適切かつ機動的な反映を含めて見直す必要がある。
Acsv-806_0,一般送配電事業者のみを公益事業者と位置づけるのは不十分であり、発電事業者や小売事業者にも公益責任を果たさせる必要がある。
Acsv-806_1,需給一致を一般送配電事業者のみに行わせることは企業間競争を歪めている。
Acsv-806_2,総括原価制度を再検討し、すべての電気事業者を公益事業者として位置づけるべきである。
Acsv-806_3,このままではエネルギービジネスに携わる事業者に創意工夫を発揮させない。
Acsv-807_0,発電と送配電の所有権分離を導入し、再生可能エネルギーの優先接続・優先給電を求めるべきである。
Acsv-807_1,大手電力会社による不正が新電力の参入を妨げており、公正な競争が成り立たない。
Acsv-807_2,送電線事業が中立でなければ、新規参入者にとって系統接続が困難になる。
Acsv-807_3,系統接続における負担や出力抑制が合理的でないことが問題であり、送配電網の増強が遅れている。
Acsv-807_4,独立した送配電事業者のもとで合理的な需要調整や送電網の増強を加速する必要がある。
Acsv-808_0,非効率石炭火力を含む火力電源は安定供給確保に重要な役割を果たしている。
Acsv-808_1,非効率石炭火力を含む低稼働電源のkW維持には制度的措置が不可欠である。
Acsv-808_2,エネルギー安全保障の観点から、石炭火力を電源として維持することが重要である。
Acsv-808_3,電力の安定供給を前提に、低稼働電源のkW維持に必要な制度的措置について不断の検討を行うべきである。
Acsv-809_0,電気料金に含まれるものを明確に示すべき
Acsv-809_1,消費者が選択できるようにするべき
Acsv-810_0,託送料金を通して原発促進支援となる金を集めるべきではない。
Acsv-810_1,託送料金の中に原発関連の費用が含まれていることには合理性がない。
Acsv-810_2,原発を選択したくない消費者が託送料金を通じて原発にお金を支払うのは不合理である。
Acsv-810_3,容量市場や長期脱炭素電源オークション、新規原発のRABモデルは、原発を選択したくない消費者からも金を集める仕組みになっている。
Acsv-811_0,容量市場と長期脱炭素電源の制度は、再エネ電力会社の負担を増やす。
Acsv-811_1,容量市場と長期脱炭素電源の制度は再エネの普及を妨げる。
Acsv-812_0,LNG火力の新設は脱火力を妨げるべきではない。
Acsv-812_1,新設計画が多数あるため、大量のCO2排出を長期間にわたって固定化してしまう。
Acsv-812_2,容量市場、長期脱炭素電源オークションの制度は廃止または抜本的な見直しが必要。
Acsv-813_0,容量市場と長期脱炭素電源の制度は、非効率旧型設備を延命させる。
Acsv-813_1,容量市場と長期脱炭素電源の制度は、炭素を排出する設備の新設を増加させる。
Acsv-813_2,容量市場と長期脱炭素電源の制度は、脱炭素を妨げる方向になる。
Acsv-814_0,再エネを最優先する新しい電力市場のルールを整備することが極めて重要である。
Acsv-815_0,再生可能エネルギーの優先接続・優先給電を求めるべきである。
Acsv-815_1,原発の優先供給は持続可能な社会を目指す観点から合理的ではない。
Acsv-815_2,再生可能エネルギーには多くのメリットがある。
Acsv-816_0,需給調整市場の更なる運用改善に当たっては、市場メカニズムに留意しつつ、新規リソースが参入しやすいルールを構築すべきである。
Acsv-816_1,需給調整市場は応札量不足や募集ルール変更により機能していないため、新規参入を促進する運営施策を検討する必要がある。
Acsv-818_0,同時市場等の「最適な」取引形態への移行に関して、事業者のシステム改修や人材育成・教育のコストを関係各所からヒアリングし、費用便益分析を行うべきである。
Acsv-818_1,導入可否の検討を行うべきである。
Acsv-819_0,需給調整市場の運用改善を進め、「同時市場」の導入に向けて本格的に検討を深めるべきである。
Acsv-819_1,「同時市場」については、具体的かつ実現性のある市場となるよう、情報を公表し、関係者の意見を聴取する必要がある。
Acsv-819_2,事業者の中長期的な予見性確保のために、関係者との情報連携が必要である。
Acsv-821_0,内外無差別の在り方の検討には新たな動きへの対応が必要であるが、電力市場における競争を促進し新規参入者が公平な条件で電力を調達できることを損なわないようにすべきである。
Acsv-821_1,公平性を担保した検討が継続されるべきであり、その点に言及したバランスのとれた記載が求められる。
Acsv-822_0,小売競争市場は各エリアに分断されており、電力自由化の進捗は不十分である。
Acsv-822_1,大手電力によるカルテルや不適切な行為が適切な競争環境を阻害している。
Acsv-822_2,新規参入者の拡大による市場の活性化が必要である。
Acsv-822_3,市場の監視機能の体制・権限の強化や法的な罰則規定の導入が期待される。
Acsv-823_0,火力発電所は電力の安定供給確保に重要な役割を果たすべきである。
Acsv-823_1,国は高効率な火力発電所の維持、リプレース、新設に早急に取り組む必要がある。
Acsv-824_0,2040年度に火力発電を3～4割程度にすることは重要である。
Acsv-824_1,石炭火力発電所を維持することはエネルギー安全保障の観点から極めて重要である。
Acsv-824_2,電力の安定供給を確保するために制度的措置を講じるべきである。
Acsv-825_0,化石燃料から早急に脱却すべきである。
Acsv-825_1,ゼロエミ火力などの非効率な技術に依存しない政策を進めるべきである。
Acsv-826_0,火力発電は最終的には廃止するべきである。
Acsv-826_1,日本のアンモニア混焼の石炭火力発電は国際的なCO2削減対策に該当しない。
Acsv-826_2,G7気候エネルギー大臣会合の合意事項に反する。
Acsv-827_0,エネルギー供給が不足する場合には、原子力発電ではなく既存の火力発電で補うべきである。
Acsv-827_1,石油天然ガスの供給先の確保、石炭発電の低炭素化、CCUS技術実用化の更なる推進強化が期待される。
Acsv-828_0,アンモニアやCCUS等を活用した「火力の脱炭素化」は実現可能性が低く高コストである。
Acsv-829_0,火力発電の「ゼロエミッション化」は無謀な賭けである。
Acsv-829_1,再生可能エネルギー技術（太陽光発電や風力発電）がすでに存在し、コストも下がっているのに、なぜ火力発電の延命を図るのか理解に苦しむ。
Acsv-830_0,ゼロエミ火力は高コストである。
Acsv-830_1,ゼロエミ火力の実用化には時間がかかりすぎる。
Acsv-831_0,化石燃料の中で温室効果ガスの排出が最も少ないという意見内容は削除すべきである。
Acsv-831_1,長期的には火力の脱炭素化が必須であり、経済性を考慮すれば必要以上の火力発電の維持は困難であるため、化石燃料からの脱却過程を踏まえた適切な位置付けを明確化すべきである。
Acsv-832_0,火力発電の負荷変動対応や機動性を活用することには同意するが、技術的限界を考慮した制度設計が望まれる。
Acsv-832_1,火力発電が柔軟な運用を行う場合、低負荷運転による効率低下や寿命の短縮、環境規制への対応など、技術的要因による運用コストの増加が懸念されるため、バランスを考慮した制度設計を進めるべきである。
Acsv-832_2,火力発電には柔軟性を高めることが求められるが、低負荷運転の効率低下や寿命の短縮、Nox増加に伴う最低負荷制限などの技術的制約を考慮した技術要件を定める必要がある。
Acsv-832_3,新技術である水素やアンモニア発電においては、技術的制約により現行の技術要件を満たせない場合や、満たすためのコスト増が脱炭素火力発電の社会実装を阻害する懸念がある。
Acsv-834_0,ロシアによるウクライナ侵略を契機に、エネルギー安定供給の確保を最優先課題と位置付けたことは高く評価される。
Acsv-834_1,特に、トランジション電源としてのＬＮＧ火力の安定供給は極めて重要である。
Acsv-835_0,トランジション期におけるLNG火力の確保を進める必要があるという記載への変更を求めるべきである。
Acsv-835_1,再エネを着実に増やすことでLNG火力を新設することなく電力の安定供給は実現できる。
Acsv-835_2,LNGの新設・リプレースは2030年代の電力脱炭素化に逆行し、座礁資産化のリスクが高いため、政策方針に入れるべきではない。
Acsv-835_3,LNG火力は長期的には脱炭素化に資する電源とは言えず、トランジション期に利用すべきものである。
Acsv-835_4,「緊急の投資支援」という位置付けでLNG火力を脱炭素電源として位置付けることは適切ではない。
Acsv-837_0,LNG火力はCO2の排出が非常に大きい
Acsv-837_1,今後はCO2を出さない再エネへのシフトが求められる
Acsv-837_2,LNG火力を「脱炭素電源」と位置付けることは非常に問題である
Acsv-838_0,LNG火力を長期脱炭素電源と位置づけることに疑問がある。
Acsv-838_1,LNG火力のライフサイクルでのGHG排出は膨大であり、長期脱炭素電源として支援し増強することは排出削減にならない。
Acsv-839_0,LNG火力発電の新規建設は進めるべきではない
Acsv-839_1,LNG火力発電は段階的に廃止を目指すべき
Acsv-840_0,LNG火力は再エネ100％を目指す過程での経過措置として既設の発電所が一定必要であるが、新規建設を進めるべきではない。
Acsv-840_1,LNG火力は段階的廃止を目指すべきである。
Acsv-841_0,移行期間を過ぎた段階で、ガス火力発電はできるだけ速やかに廃止すべき
Acsv-842_0,石炭火力はなるべく早期に廃止すべきである。
Acsv-842_1,LNG火力や脱炭素電源に切り替えるべきである。
Acsv-843_0,石炭火力は地球環境を破壊するので直ちに廃止すべきである。
Acsv-844_0,脱石炭の早期実現が必要である
Acsv-845_0,石炭火力の廃止は、1.5度目標の達成に不可欠である。
Acsv-846_0,脱炭素社会の構築には、石炭火力の廃止が必須である。
Acsv-846_1,石炭火力は再エネの変動性を補う調整電力として重要な機能を持っているが、脱炭素電源に置き換える必要がある。
Acsv-847_0,全ての石炭火力発電の「段階的廃止」を期限とともに記載すべきである。
Acsv-848_0,2030年代前半の排出削減対策が取られていない石炭火力のフェーズアウトが明記されていることは重要である。
Acsv-848_1,廃止年度を示すことは重要である。
Acsv-849_0,非効率な石炭火力のフェードアウトをすすめるべきである。
Acsv-849_1,政府のいう「高効率な」石炭火力の扱いには触れていない。
Acsv-849_2,技術的に実現の目途が立っていないCCSや水素やアンモニア専焼発電を前提とした計画は意味がない。
Acsv-849_3,石炭火力の早期の廃止を求める。
Acsv-850_0,石炭火力発電は、1.5℃目標を達成するために2030年までに全廃する計画を明記すべきである。
Acsv-850_1,遅くとも2030年前半までの脱石炭を目指す必要がある。
Acsv-851_0,化石燃料を使った火力発電を温存することは地球温暖化対策に逆行する。
Acsv-851_1,G7の中で唯一、石炭火力発電の廃止期限を明らかにしないことは重大である。
Acsv-852_0,非効率な石炭火力のフェードアウトに反対するべきである。
Acsv-852_1,日本で自立できる地下資源は石炭のみである。
Acsv-852_2,シーレーンが遮断されれば石油も天然ガスも止まる。
Acsv-852_3,需要調整には火力発電は必須である。
Acsv-853_0,火力発電所は電力の安定供給に重要な役割を果たしており、高効率な火力発電所の維持、リプレース、新設について国として早急に取り組む必要がある。
Acsv-853_1,非効率な石炭火力電源もエネルギー安全保障の観点から重要な役割を果たしている。
Acsv-854_0,トランジション期においては、石炭の削減は理解できるが、不測の事態が生じた場合における石炭の有効性の評価も重要である。
Acsv-854_1,エネルギーセキュリティについても考慮する必要がある。
Acsv-855_0,高効率石炭火発への投資効果が上がる記述が必要である。
Acsv-855_1,エネルギーの安全保障上、石炭は安定・安心な資源である。
Acsv-855_2,アジアでは石炭に依存している国が多く、石炭火発の新技術はそうした国に貢献できる。
Acsv-855_3,日本は石炭火発の新技術をリードし、世界に認められるべきである。
Acsv-855_4,日本としての独自の意志を持つエネルギー計画が必要である。
Acsv-856_0,脱炭素化を見据え、石炭ガス化複合発電(IGCC)等の次世代の高効率火力発電技術の開発を推進すべきである。
Acsv-856_1,国は多くの電力事業者が共有して建設できるように取り組むと共に、円滑な投資ができるように金融政策にも積極的に取り組むべきである。
Acsv-857_0,水素、アンモニア火力、CCS付火力は実証実験段階であるため、導入に制約がある。
Acsv-857_1,水素、アンモニア火力、CCS付火力のコストについては不確実性が高い。
Acsv-858_0,石炭ガス化複合発電（IGCC）等の次世代の高効率火力発電技術の開発を推進する記述は削除すべき。
Acsv-859_0,日本国内では石炭火力の排出量を90%以上減らすことができるが、現状ではゼロである。
Acsv-859_1,排出量を90%以上減らさない限り、「対策されている」とは言えない。
Acsv-860_0,排出削減対策の講じられている石炭火力の定義を明確に示すべきである。
Acsv-860_1,排出削減対策の講じられている石炭火力とはCO2排出を90%以上削減できるものを指すべきである。
Acsv-860_2,定義を明確に示さないままでは、石炭火力の温存につながる。
Acsv-861_0,完全に脱炭素化された電力セクターの定義を明確にすべき
Acsv-861_1,「排出削減対策を講じていない（unabated）」の具体的な意味を定義すべき
Acsv-861_2,現行のGX関連政策が脱炭素化をどのように可能にするかを示すべき
Acsv-862_0,石炭火力発電所を維持することは、トランジション期においてエネルギー安全保障の観点から重要である。
Acsv-863_0,石炭火力発電所の段階的な休止は、電力の安定供給を確保しつつ慎重に行うべきである。
Acsv-863_1,国は発電事業者や関係者とのコミュニケーションを図り、変動性再生可能エネルギーとの共存のためにトランジションを進めるべきである。
Acsv-864_0,「フェードアウト」は「フェーズアウト」の誤りであるべきで、段階的廃止を意味する「フェーズアウト」に統一すべきである。
Acsv-864_1,2024年のG7気候・エネルギー・環境大臣会合コミュニケに合わせて「フェーズアウト」という文言に統一する必要がある。
Acsv-865_0,石炭火力などについて「フェードアウト」という言葉を「フェーズアウト」に変更すべきである。
Acsv-865_1,フェードアウトは自然と徐々に減少することを意味するが、火力発電には計画的で積極的な削減が期待されている。
Acsv-866_0,気候危機を止めるため、できる限り早く化石燃料から脱却すべきである。
Acsv-866_1,ゼロエミ火力は高コストで、実用化まで時間がかかりすぎる。
Acsv-867_0,2035年までの石炭火力廃止を目指すべきである。
Acsv-867_1,2050年に向けたその他の化石燃料の可及的速やかな脱却を目指すべきである。
Acsv-868_0,火力発電を引き続き電源構成の柱に位置付けることは重大である。
Acsv-868_1,地球温暖化による気候変動を回避するためには、世界の気温上昇を1.5℃に抑え、化石燃料・石炭火力発電をやめる必要がある。
Acsv-868_2,先進7か国の中で日本だけが廃止期限を明らかにしていない。
Acsv-868_3,気候危機対策として2030年までの廃止を求める。
Acsv-869_0,「ゼロエミッション火力」と呼ばれる水素・アンモニアを利用した発電は石炭火力の延命・温存になる
Acsv-869_1,エネルギー安全保障の観点から化石燃料から脱却することを求める
Acsv-870_0,国際社会は2030年までに再生可能エネルギー設備容量を3倍にし、非効率石炭火力をフェーズアウトすべきである。
Acsv-870_1,2040年の電源構成において再生可能エネルギーを4～5割とすることが重要であり、火力発電からの脱却には代替電力の確保や産業構造の転換が必要である。
Acsv-870_2,2050年カーボンニュートラルに遅れが生じないよう、化石燃料発電への依存を減らす施策を加速させるべきである。
Acsv-871_0,化石燃料の世界的な需要は減少の見通しにあるが、そのサプライチェーンは一度途絶すれば復元が困難であるため、安定供給を確保しつつ現実的なトランジションを進める必要がある。
Acsv-872_0,化石燃料の石炭・石油・天然ガスは電力の源として最良である
Acsv-873_0,日本のエネルギー対策は根本的に化石燃料やガスに戻すべきである。
Acsv-873_1,そうしなければ、また世界の流れに乗り遅れ失われた30年をもう一度やることになる。
Acsv-874_0,現実的なトランジションの手段としてLNG火力を活用する必要があることに賛同する。
Acsv-874_1,天然ガス利用拡大につながる政策をお願いする。
Acsv-874_2,一定の調達ボリュームがLNGの安定供給確保に影響を及ぼすことを踏まえ、需要サイドにおいても天然ガスを利用することが重要である。
Acsv-874_3,バランスのとれたS＋３Eを実現するエネルギー政策を発信し、具体的な政策に落とし込んでほしい。
Acsv-875_0,カーボンニュートラル実現後も天然ガスは重要なエネルギー源であるとの位置づけに賛同する。
Acsv-875_1,この位置づけは、民間事業者の長期契約確保やファイナンス面での交渉において後押しとなる。
Acsv-875_2,国内外にこの位置づけを発信し、需要側において天然ガスシフト等の政策を推進すべき。
Acsv-876_0,LNG取扱量1億トンの目標を維持することは市場を歪める懸念があるため、削除を求める。
Acsv-876_1,LNG将来需要量の不定性が大きい中で、国として取扱量の数値目標を設定することに反対する。
Acsv-877_0,石油・天然ガスの自主開発比率を2030年に50％以上、2040年に60％以上に引き上げることを目指すべきである。
Acsv-877_1,2050年以降も見据えた化石燃料投資の重要性に言及すべきである。
Acsv-878_0,トランジション期において化石燃料の利用は避けられない
Acsv-878_1,特にLNGはトランジション期の重要資源であり、政府は産ガス国との連携・協力体制を深化させるべき
Acsv-878_2,日本が必要とする量を確実且つ経済合理的水準で確保するために政策措置を尽くすべき
Acsv-878_3,資源開発が退潮している石炭や石油についても同様の対応が必要である
Acsv-879_0,国内で眠っているメタンハイドレートや石炭の活用を推進する必要がある。
Acsv-880_0,日本近海の海底資源の開発を急ぎ、自給できる形を構築すべきである。
Acsv-880_1,輸入に頼ってはいけない。
Acsv-881_0,日本排他的経済水域における海底資源開発は重要である
Acsv-882_0,「脱炭素」や「化石燃料への過度な依存から脱却」という言葉が、ＳＳ業界に負のインパクトを与えている。
Acsv-882_1,国は「脱炭素」という言葉使いに細心の注意を払うべきである。
Acsv-883_0,石油産業は厳しい経営環境に配慮する必要がある。
Acsv-883_1,石油供給体制の維持には、縮小する石油部門への投資が困難になることを考慮し、脱炭素化と並行して労働人口減少や人材不足、インフレによるコスト増への社会受容性を喚起しつつ製油所の維持を図るべきである。
Acsv-883_2,規制緩和を含めた輸送体制強化によるサプライチェーンの柔軟性確保が重要である。
Acsv-884_0,石油備蓄の有効性を確保するためには、国内精製能力の確保が必要である。
Acsv-884_1,石油備蓄水準を維持するためには、必要な国内石油精製能力を確保すべきである。
Acsv-885_0,石油備蓄の確保にあたっては、国内における石油精製能力の確保にも言及すべきである。
Acsv-885_1,石油備蓄は重要であり、石油備蓄水準を維持する必要がある。また、備蓄の有効性を担保するために必要な国内石油精製能力を確保すべきである。
Acsv-886_0,天然ガスへの燃料転換は、脱炭素化に向けた取組ではなく、移行期における一時的な対策として位置付けるべきである。
Acsv-887_0,再生可能エネルギー100％に移行する過程で、比較的温室効果ガスの排出量の少ないガス火力発電を当面は利用する必要があるが、できるだけ速やかに廃止すべきである。
Acsv-888_0,メタンハイドレートなどを活用すれば日本が資源大国になることは明らかである。
Acsv-888_1,なぜこれらを利用しないのか理解できない。
Acsv-889_0,メタンハイドレートを重視した計画案を作成すべきである。
Acsv-890_0,洋上風力発電開発のために大金を投入するなら、メタンハイドレートの実用化のための調査費用に使った方が良いのではないか。
Acsv-890_1,日本のエネルギーを根本から考える取り組みをなぜしないのか。
Acsv-890_2,外資に流出する資金を日本の未来のエネルギーのために使い、実用化を早めるべきである。
Acsv-890_3,メタンハイドレートについての記述が全くないのは問題である。
Acsv-891_0,第7次エネルギー基本計画案ではリサイクルやレアメタル使用量低減への取り組みに関して大幅に後退している。
Acsv-891_1,鉱物資源の使用量の低減や最大限のリサイクル活用の取り組みに力を入れるべきである。
Acsv-892_0,わが国はレアメタルの鉱山・製錬工程を特定国に依存しているため、レアメタルの確実な回収制度の具体化に向けた検討を加速すべきである。
Acsv-893_0,鉱物資源の確保において、採掘、輸送、加工を含むすべての段階で人権の保障が求められる。
Acsv-894_0,重要鉱物の開発は環境と人権を守りつつ行うべきである。
Acsv-894_1,産業界の利益を優先するのではなく、環境と人権に配慮した開発で世界をリードして欲しい。
Acsv-895_0,鉱物資源やエネルギー資源の採掘現場では、環境破壊や人権侵害が頻繁に生じている。
Acsv-895_1,採掘現場の問題は地元の人々の生活を脅かしている。
Acsv-896_0,第7次エネルギー基本計画案は、重要鉱物の安定供給に関するリスクを日本の産業側の立場で強調しているが、採掘現場における自然・生態系の破壊や人権侵害についての視点が欠如している。
Acsv-896_1,生産現場における住民や先住民族からの視点が必要である。
Acsv-897_0,ベースメタルの自給率を2030年までに80％以上に達成することを目指すのはおかしい。
Acsv-897_1,具体策を提示せずに目標を掲げるのではなく、一市民が納得する案を提示すべき。
Acsv-898_0,トランプ大統領はカーボンニュートラルには与しないだろうから、日本も倣えばいいと思うが、そうもいかないと言うのなら、炭素回収技術に国をあげて取り組むべきである。
Acsv-898_1,CO2を太陽エネルギーによって固体化させる技術（人工的な光合成）によってカーボンニュートラルを実現する研究に取り組むべきである。
Acsv-899_0,石油はトランジション期も我が国の主要なエネルギーであり、CCSが脱炭素とエネルギー安定供給を両立する有効な手段であるため、その支援制度を検討・構築する必要がある。
Acsv-899_1,特にHard to Abate産業における脱炭素化の有効な手段として、事業者によるCCS事業への投資を促すための十分な支援制度を検討すべき。
Acsv-900_0,地震の多い日本ではCO2を安全に貯留することが難しい。
Acsv-901_0,CCSは地震の多い日本には向かないと思う。
Acsv-901_1,CCSが原因と思われる地震で被害を出してから後悔しても取り返しがつかない。
Acsv-902_0,国としてＣＣＳ事業への支援はやめるべき
Acsv-902_1,欧米がすでに失敗しており、高コストである
Acsv-902_2,日本には適地がなく、地震を誘発するリスクがある
Acsv-902_3,化石燃料の輸入継続により海外依存リスクを助長する
Acsv-903_0,火力発電の脱炭素化に必要なアンモニアや水素、CCSの利用は高コストであることが指摘されている。
Acsv-903_1,日本だけが高コストの脱炭素火力発電を大規模に使い続けることは、日本経済の競争力低下のリスクをもたらす。
Acsv-904_0,水素・アンモニア、CCUS等を活用した火力の脱炭素化を進める必要はない。
Acsv-904_1,技術的実現可能性が乏しく、コストが高い。
Acsv-905_0,CCSおよびBECCSは非常に高価であり、寄与度が低いため、優先順位を低く置くべきである。
Acsv-906_0,アンモニア混焼やCCUSを前提とした計画は、石炭火力の温存につながる可能性がある。
Acsv-907_0,発電用途のCCS活用は支援対象外にした方が良い。
Acsv-907_1,CCSは化石燃料利用の延命につながり、国富の外貨流出に結びつく。
Acsv-908_0,CO2回収、有効利用・貯蔵は商業ベースでの開発に至っておらず、2040年までの脱炭素計画に間に合わないため、基本計画案からは削除すべき。
Acsv-908_1,CO2回収、有効利用・貯蔵は化石燃料を使い続けるための方便になっている。
Acsv-908_2,地下貯蔵は管理を含め、次世代に負の遺産を押し付ける行為であるため、基本計画案からは削除すべき。
Acsv-909_0,エネルギー安定供給、経済成長、脱炭素の同時実現において、CO₂を回収・貯留・再利用を推進する方向性に賛同する。
Acsv-909_1,CCS事業化に向けて、民間の取り組みを促進する支援制度の検討および事業環境整備の加速が必要である。
Acsv-909_2,2050年カーボンニュートラル実現に向けて、火力発電からのCO₂排出を実質ゼロにする取り組みが重要であり、CCSは重要な技術の選択肢である。
Acsv-909_3,2030年までの事業開始に向けた事業環境整備を進める方針に賛同し、更なる事業拡大を推進する方針にも賛同する。
Acsv-909_4,CCSの導入促進には、先行して実施する事業者への手厚い支援が必要である。
Acsv-909_5,2030年実装化に向けて取り組む事業者には、計画的な取り組みを可能とする予見性のある支援が求められる。
Acsv-909_6,CCSの導入拡大には2ndムーバーへの切れ目ない支援が必要である。
Acsv-909_7,CCS支援制度は、長期脱炭素電源オークション等の他の制度との連携を進める方針に賛同する。
Acsv-909_8,CCS実装化にはCAPEX/OPEX双方への支援が必要であり、事業者の意見を考慮した事業環境整備が求められる。
Acsv-911_0,CCUSは、鉄、セメント、化学、石油精製等の脱炭素化が難しい分野から発生するCO2に限定して行うべきである。
Acsv-911_1,再生可能エネルギーに置き換えることにより、火力発電から発生するCO2を無くすことができる。
Acsv-911_2,コストが高く、色々な問題点があり、当面当てにならないCCUSで火力発電の延命を図ることはやめるべきである。
Acsv-912_0,CCSを脱炭素策のひとつと位置付ける場合、貯留サイトは無限ではないため、CO2排出を削減できる策がない分野を優先すべきである。
Acsv-912_1,具体的には、運輸部門や製造部門など、CO2削減が難しい部門からのCO2排出を回収・貯留するべきである。
Acsv-913_0,CCUSは、鉄、セメント、科学、石油精製などの脱炭素化が難しい分野に限定して行うべきである。
Acsv-913_1,他の低コストで代替となる発電技術が存在するため、火力発電から発生するCO2をCCUSの対象とするべきではない。
Acsv-914_0,CCUの商用利用に向けたリソース（ひと、もの、かね）の拡充が必要である。
Acsv-915_0,カーボンリサイクルによる生産工場からの排出CO2の活用可能性を検討すべき
Acsv-915_1,利用事業者とのマッチング機会を地方公共団体による斡旋策として実現すべき
Acsv-916_0,化石燃料から素早く脱却することが求められる
Acsv-916_1,原発をできるだけ低減することが求められる
Acsv-916_2,CCUSを活用しないことが求められる
Acsv-917_0,水素の活用やCCUSの導入による脱炭素化は可能であるが、CCUSについては削除を求める。
Acsv-917_1,化石燃料由来のCO2を回収しても、燃焼時に排出されるCO2は化石燃料由来であるため、安易にCCUSを脱炭素と呼ぶべきではない。
Acsv-918_0,DACCSの導入には潤沢な脱炭素電源の確保が不可欠であり、現行の導入目標量では不十分である。
Acsv-918_1,DACCSやBECCSといった炭素吸収・除去系技術の国内導入可能性や政策支援の方向性を具体的に示すべきである。
Acsv-918_2,BECCSの導入にはバイオマスの安定供給が不可欠であり、持続可能な調達基準の確立が求められる。
Acsv-919_0,CCU／カーボンリサイクルにおいて最も重要なのは植林である。
Acsv-919_1,都市計画における緑化率では植林する義務が発生しないため、樹冠被覆率への法改正を検討すべきである。
Acsv-920_0,日本は世界3位の森林大国であるため、森林の保全にもっと力を入れるべきである。
Acsv-921_0,再生可能エネルギーは発電量が変動するが、余剰電力を水素として蓄えることでエネルギー供給の安定化が可能になる。
Acsv-922_0,燃料アンモニアは、安定した低温貯蔵が可能で、水素の輸送や備蓄に適している次世代エネルギー源である。
Acsv-922_1,日本はクリーン燃料アンモニアバリューチェーンを通じて、Ｓ＋３Ｅへの貢献や産業競争力の向上を進め、アジア・太平洋地域での燃料アンモニア市場形成をリードできる。
Acsv-922_2,多くの日本企業が参画するクリーン燃料アンモニアバリューチェーン構築のプロジェクトを官民連携で実現し、国内需要を２０３０年に３００万ｔ／年、２０５０年に約３，０００万ｔ／年にするための政策や制度を早期に進めるべきである。
Acsv-924_0,日本が有する水素・アンモニア等の技術を世界に広めるためには、国際標準を獲得し、二国間クレジット制度等を活用する必要がある。
Acsv-924_1,日本の環境対策技術を広めるためには、積極的なトップセールスが求められる。
Acsv-925_0,わが国は、水素製造や輸送技術、燃焼技術など複数分野における技術で世界を先導している。
Acsv-925_1,わが国が有する水素・アンモニア等の技術を活用して、ビジネスを発展させるべき。
Acsv-926_0,日本は、水素サイクルで世界一を目指すべき
Acsv-927_0,合成メタンの市場創出や利用の拡大には、技術開発と環境整備が重要である。
Acsv-927_1,合成メタンの普及拡大に向けて、革新的メタネーション技術開発への支援が必要である。
Acsv-927_2,持続的導入拡大に必要な支援制度の整備が求められる。
Acsv-927_3,利用拡大につながるCO2カウントルールの整備が必要である。
Acsv-927_4,小売り事業者間で環境価値を移転する証書の仕組みの整備が望ましい。
Acsv-928_0,熱需要の脱炭素化が重要であり、合成メタンを含む水素等エネルギーがカーボンニュートラル実現に向けた鍵となるエネルギーであることを認識すべき。
Acsv-928_1,合成メタンの市場創出や利用の拡大には、技術開発と持続可能な投資環境の整備が必要である。
Acsv-928_2,合成メタンの普及拡大に向けて、革新的メタネーション技術開発への支援や、CO2カウントルールの整備を進めるべき。
Acsv-929_0,高濃度のバイオディーゼル（B7以上）や合成燃料の推進が望ましい。
Acsv-929_1,合成燃料やHVO（水素化バイオ軽油）は性状が安定かつ長期保存が可能で、既存の軽油にドロップインできるため低炭素化の効果が大きい。
Acsv-930_0,合成燃料の商用化を早期に実現するために、JCM等の価値移転制度の構築・実施に賛同する。
Acsv-930_1,合成燃料は化石燃料の代替となるため、トレーサビリティやそのトレース技術の確立に取り組むことが期待される。
Acsv-930_2,CO2価値移転のスキームが国際的に整うことで、サプライチェーンの構築が活性化し、早期導入につながる。
Acsv-930_3,クレジットの認証制度とも密に関係する。
Acsv-931_0,変動性再エネは、バッテリーや蓄熱、水素製造、CO2から合成した燃料として運輸や産業に供給する必要がある。
Acsv-931_1,電力系統に接続すると、蓄電池のコストや買取抑制により平均総発電コストが高騰する。
Acsv-932_0,水素社会推進法は見直すべきである。
Acsv-932_1,水素社会推進法は再生可能エネルギー由来のグリーン水素に限定すべきである。
Acsv-933_0,原発がもたらす社会的リスクを排除するため、再エネ由来のグリーン水素を中心としたエネルギー循環モデルの構築を早急に進めるべきである。
Acsv-933_1,原発の延命や新設の議論をするよりも、再生可能エネルギーを活用した水素製造技術（グリーン水素）に投資を集中させるべきである。
Acsv-934_0,水素は再生可能エネルギーにより製造されたグリーン水素のみを利用すべきである。
